id_number,Multi_Modal,With_Missing_Data,Uniform_0_10,Beta_Alpha2_Beta5,Log_Normal_Mean0_Sigma1,Right_Heavy_Int,Multi_Modal_Int
255,4.075872241731071,1.4458742751773954,8.876745534748542,0.20293606450746635,6.827153830371027,94.0,73.0
256,2.403088572488043,1.2313955659389302,4.341692417211097,0.17169815937059907,2.165958622152575,93.0,86.0
257,2.509875595564222,0.6459528318789567,4.318034292602567,0.07205879479936553,1.6272913702575775,84.0,83.0
258,3.3471770305743727,-0.6606428579214405,4.458736639728293,0.29981857466088635,0.8144152987475404,99.0,71.0
259,3.204491127071134,-0.33460091798163816,7.045735811380374,0.2572313110486435,0.3946497256966145,80.0,73.0
260,2.5336139074756914,0.7645907230024981,7.133604805897472,0.38440576246165536,0.581668798966446,94.0,77.0
261,3.7101397723155505,1.707618427157498,7.252572179916769,0.19006894313753497,0.7994831121643787,78.0,79.0
262,2.229393594346574,0.8179171089367153,6.934330145541609,0.3209468996784068,7.05746786072834,53.0,71.0
263,3.2834716180990076,-0.24489222830421714,4.685842643955446,0.17784537987499213,0.5695535829494691,92.0,94.0
264,2.727906383990957,0.14841003667614733,5.45067761386329,0.3932826511366837,0.23151158805254266,81.0,76.0
265,3.210002546325736,1.1583137384910167,4.604494087003631,0.3498801463411405,1.8669982626925725,72.0,76.0
266,3.524781145325192,-1.1797945505602807,8.137988696402797,0.31202054794335893,0.8035933174365205,100.0,92.0
267,1.833253257311311,-1.4935301783795043,7.237138138172372,0.5930423466466731,0.10611678447101201,87.0,78.0
268,2.2846061811112555,1.0278862369076591,0.08501544645649259,0.07838543286886669,1.962010146824772,91.0,80.0
269,3.5975668462422035,,3.2330502750826384,0.3376726885406593,0.9164621003628802,89.0,88.0
270,3.361320695616097,-0.8347679686968502,3.732997993792096,0.476633777597383,1.0483254903573702,72.0,91.0
271,3.214332277956946,-0.27913046656001694,-0.06519026019878493,0.19767773831005464,1.0854983239132494,98.0,78.0
272,3.6546894149459876,,8.430087275501185,0.18174814060121589,0.8376300091385473,82.0,95.0
273,2.443513295394979,0.5125343496139815,7.922521499035174,0.6571967296263695,0.6448477173453764,95.0,86.0
274,2.1600709276562653,-0.18362732655124467,-0.14488249022754957,0.3234787732085955,0.1422948434106692,90.0,79.0
275,3.064468851257886,0.47489751253237095,7.9657062841384105,0.2542725415434809,0.49970360159276167,79.0,76.0
276,3.1345507626284292,1.6055389979260173,7.118842383681457,0.38215753420977244,1.0341697918585853,99.0,77.0
277,2.5023085922767905,,9.538472011425439,0.4148339975569249,0.6445405610409883,90.0,74.0
278,3.2729509796434124,-0.09314406594039255,0.721275006025507,0.10782949700856703,1.0105644213324778,69.0,85.0
279,2.7966593382034786,,3.219259140597276,0.25859081595434213,2.895488958034371,99.0,78.0
280,2.6499605256147487,,6.547306147433596,0.12184934843060392,2.4818466822829923,96.0,78.0
281,3.2928515101827314,-0.05519267139124978,7.333034834124285,0.5174723836279512,0.718337182652373,94.0,83.0
282,3.07450507615923,1.1360399980773426,1.5743954084346912,0.2318418658347311,4.55112298528743,81.0,86.0
283,1.9655487761961408,0.7119092063993954,6.35660059289203,0.027887944353545847,0.5533909796565176,95.0,71.0
284,4.318717368298939,-1.327378260895944,10.183194253378373,0.47390111410469765,1.040465764460578,101.0,78.0
285,1.5287112009638084,1.7476932448520868,4.97873110626668,0.29589074397408377,1.6825565215458587,89.0,70.0
286,2.1333163415386123,-0.5540232504905502,4.879987708718558,0.49977497319427544,0.3746734870068051,99.0,74.0
287,3.561579062205799,,6.931944118359519,0.4513043210256503,0.22081142463155914,94.0,95.0
288,3.201887005978004,-0.1473891149716004,9.181648585802833,0.18652583937548722,8.36087496018241,94.0,88.0
289,2.5607955707266346,2.019774721123023,8.68062922503257,0.27780681627812925,0.15604588303815262,93.0,81.0
290,3.918423564617111,0.6290605701438722,0.10712836414877487,0.5994349969024385,2.3316134671080975,75.0,86.0
291,2.6797143166454105,0.20017784808284778,6.993844042487427,0.3837880163485379,0.30494066911740336,98.0,81.0
292,2.7966149405461667,-0.6198058797217056,7.297536827520832,0.08692017887459999,0.18460893038868292,93.0,76.0
293,3.219923524904396,0.24017538754108436,4.875748654147599,0.15893601854324987,1.180496621134483,99.0,76.0
294,3.3953554851278365,2.305928436031011,4.027481230283438,0.4428025722134759,0.511458877423158,94.0,80.0
295,3.1722415755787954,0.8272701638478459,3.386820156337016,0.24800228640640884,0.620341559373115,93.0,69.0
296,3.90580832165601,-0.379766502005725,4.393130602093563,0.14489586743346525,1.3072394597213857,65.0,80.0
297,2.842955581189083,-0.3208478392731065,7.345922007136062,0.1498357456680285,3.2056260868035813,83.0,92.0
298,3.1800370394535467,0.6621306321372916,8.978099016585778,0.07535949268651226,4.131550018064386,95.0,81.0
299,3.007418416772584,1.007405241138864,3.250200803384928,0.4041103080808388,1.3533269989159038,81.0,86.0
300,2.1285564701327044,-1.2032945226869838,4.560797703633118,0.3077058421055688,0.4110887950854997,96.0,72.0
301,2.6955057853382094,0.353101722885798,1.4371907034105948,0.022491029668401788,12.814659199380658,78.0,78.0
302,3.352968108878084,0.7740319219133289,6.709393142064613,0.6808662754326962,1.949371679794917,94.0,84.0
303,3.2097059177147043,1.302551540361655,3.7218146912125922,0.38031731199001906,0.1329580073262409,90.0,78.0
304,3.708819971287018,-1.2058031611813513,1.1776073915313097,0.37640133717967417,12.402564812783675,84.0,93.0
305,3.1286402287881505,2.315054447776598,7.1321388892215705,0.1045920394524308,0.22285034590269032,94.0,85.0
306,2.82373038786805,,9.783388583966232,0.3337675765115713,1.044676527402054,97.0,89.0
307,2.5945080387375623,-0.47826688455733224,0.6998430651063463,0.1907921769866066,2.6218201601159663,90.0,83.0
308,2.72840509538862,-0.46274239153780555,2.68995125323859,0.5650366727756079,0.3957336853656856,69.0,80.0
309,2.6491151891899465,0.5739155659499067,0.8740080732831513,0.12126852720426605,0.6490041832485799,98.0,79.0
310,2.901454946643873,-0.9413247238197512,2.8780052320778187,0.35023648006259317,2.194610803050039,65.0,76.0
311,3.655541887880065,1.8116021747937388,3.5079097500020024,0.6344000142855774,0.17962371844535008,99.0,97.0
312,3.6380767033731245,,3.3663998917319176,0.10336639894018053,0.8117574995300679,82.0,85.0
313,2.746628501107654,0.18106889890894418,7.365833859462905,0.47765994436450643,0.5663667662910021,95.0,83.0
314,3.5361951321827223,-1.0312891105566746,7.206494691096417,0.08625281381968103,0.6749409799676545,95.0,86.0
315,2.9711030379502557,-0.5204605450882009,1.463428941079164,0.4523670679424687,3.476584823395685,54.0,78.0
316,2.9946710519663537,-1.9671173758119032,4.202793007446151,0.20018132028572141,0.990557404159794,99.0,80.0
317,2.588565238877692,-0.04977918380030475,5.948894671655473,0.08386218753181465,1.1315104059317864,82.0,75.0
318,2.7131044226692946,-0.08112772627331058,0.7788236912282558,0.22599044107948338,2.1578754874767645,98.0,80.0
319,2.7015886320059903,-1.7701514107226386,5.890351065673546,0.28388985322394067,0.5262915300918406,97.0,79.0
320,3.545975100714693,,9.177851915020913,0.6135246308276492,3.2869607546434043,81.0,89.0
321,3.6188392816445245,0.5444950259151732,8.1650211914278,0.1385583845223916,0.35852318966910185,95.0,84.0
322,3.2105914869912993,1.298999897953074,3.975022410602814,0.38412857725033067,0.002144482354771521,68.0,76.0
323,2.385111309530762,-0.7658543476469151,6.083975371622126,0.2684533963391587,0.21624843830229265,101.0,98.0
324,3.3706012261447533,-1.8863650734557655,6.106161794983399,0.4734346411467321,1.3131776245553346,92.0,86.0
325,2.848678094701351,-0.20519067160489,4.147183811312283,0.37934769584061545,0.3090686317560531,98.0,84.0
326,3.7221354288987913,1.8731354495974786,2.720476166746955,0.1685310342295998,0.7461260989142638,99.0,93.0
327,3.1120456837651274,-0.2667462485997142,4.349338268434723,0.17653246784665325,1.4625410323832058,99.0,87.0
328,3.248218297303664,-0.42889039840977466,7.221901193741823,0.4375293130169152,0.9687892856559361,94.0,102.0
329,3.824163019552425,1.126744522932904,8.25095309119244,0.3797160251108924,1.060456398463738,77.0,90.0
330,3.503677509692442,-0.3800549765460737,8.787143297100842,0.4619515399838711,1.20638266602598,98.0,93.0
331,2.312398766107702,-0.4232080736098643,2.067231080122313,0.46175501821294085,0.9185541207987452,95.0,83.0
332,2.6215087258908216,-0.675922641084478,0.07848580336291644,0.13905101693097777,0.5182452311101835,83.0,84.0
333,3.055352933612145,0.0692204903110788,9.006322624461603,0.23680274826382597,0.16648242430482313,99.0,76.0
334,3.3424361956047575,0.04864746978980264,8.6665775137083,0.12286398955093905,0.45097334986495596,80.0,81.0
335,2.518698491729381,0.15264821940561632,3.3189349752925486,0.28254248755843364,0.8964912214766187,67.0,72.0
336,2.7648308259599075,0.04680051219858265,5.175450188369449,0.20776736460578332,5.178520412294693,91.0,76.0
337,2.579014214656796,-1.579306621243585,6.787456712258957,0.17123323908320462,0.47612951425188754,97.0,84.0
338,3.3950459917289653,0.6768898774586917,8.342182117722054,0.5317346061398541,2.1094786720459857,68.0,80.0
339,3.996590139162959,-1.4305600040708217,9.630264430834519,0.026781998154536704,2.5259576362952987,80.0,75.0
340,2.3408588175395724,-0.35649524411943523,2.895494731983609,0.3236209291546156,1.2257728636582084,92.0,71.0
341,3.2823748277338334,1.2679645452445252,4.717969096608594,0.20666139649290022,0.8373538938416184,98.0,82.0
342,3.2716086906528896,0.612025685467958,0.9952779547396893,0.04435266523509994,0.3053183767171528,86.0,81.0
343,2.7730879849655863,1.4976920089976846,9.257387440454831,0.16410935092477955,0.4449712824688118,90.0,86.0
344,2.6940121250629665,-0.5117318540231285,8.29529657168692,0.26791748335636045,6.337520246573148,47.0,85.0
345,2.8853804634823317,-0.5393112346787794,4.452247806246263,0.24148244898794294,3.4635919037132847,67.0,78.0
346,1.906493046120858,1.0772827781963537,5.188656004101772,0.11063314337330894,2.230349984035235,98.0,60.0
347,1.6609080192650438,0.054885597406190964,3.5891983127728078,0.4459076401753663,0.44730904252682746,80.0,68.0
348,2.389541773682553,2.028218214969161,2.670178874855181,0.09011591147841719,0.28561725987028114,88.0,73.0
349,2.6448846146148375,-0.9350136225267597,0.10078169906540244,0.17842232445995906,1.4030909914808363,14.0,74.0
350,3.450877380372554,0.7544159982626545,1.2753612984353522,0.31336006520577553,0.2744267130514043,69.0,83.0
351,2.81779729489401,0.7362785299065613,2.8473742169130962,0.33143286388393445,1.3213160233294474,96.0,79.0
352,2.952355056967414,1.2495608788973889,7.264356228157402,0.19490326905803185,1.4536196029874833,78.0,75.0
353,3.4963189100022283,0.6130664070015222,5.7831145587454325,0.24671096641118961,1.0203664864441957,83.0,73.0
354,3.39313550732147,0.7093897493943525,9.963691185528914,0.28631532475063687,1.799144757410477,80.0,69.0
355,2.9887706673401424,0.10786495453093115,6.527937125547666,0.4034641923760002,1.8951373215841367,52.0,81.0
356,3.547566387997188,0.9859419409035245,4.9795963917895785,0.2710282283393108,4.179291381873194,77.0,83.0
357,4.25539582638298,-0.48275034967848923,1.2159402170966915,0.07914551595126589,8.215429579021972,87.0,80.0
358,3.030469263769927,0.9560337361948794,0.3545056948942163,0.23302341628902998,0.7726622644255261,93.0,87.0
359,3.098581967333765,1.8308223611389192,3.1277632586804467,0.0525157488743908,12.506318788327246,94.0,80.0
360,3.065171877349046,-0.654536833936098,6.462430547167438,0.08480493533010247,1.7343929768981292,77.0,84.0
361,3.291180342110593,0.821008322874327,2.4054150676199324,0.15615370781382487,0.47311408725293347,92.0,79.0
362,2.5236834925440474,0.435090018401843,6.237412501604745,0.40232943395745985,1.0756710109961276,92.0,82.0
363,3.946161319387964,-0.9042298836511329,6.305605514943887,0.24396771769771572,0.41533778918759845,89.0,75.0
364,3.268854481490826,0.15953482405323582,2.3310684286539884,0.03416228596817144,2.7588715788243854,90.0,80.0
365,3.66680013847844,0.8797946444081837,7.1406605846247,0.5920541124125227,3.901611818673715,96.0,80.0
366,3.247777300364629,0.7879685702968505,4.077462487013025,0.2404414609365125,0.4529131213233715,97.0,87.0
367,2.570332976106536,-0.8595739094414605,5.778083178796174,0.18430741525787603,0.6945159626685893,99.0,96.0
368,3.033323437976969,0.28925542021241024,1.7868703343840608,0.29638378377806,2.44597621267898,99.0,74.0
369,3.1309798518753924,0.4273978498382308,2.354091901465549,0.3206010674735,0.237604190794577,62.0,85.0
370,3.115191012602538,0.9264254532350573,3.0132429836974164,0.21356569299216407,0.555786527173413,81.0,91.0
371,2.2162062320504354,0.09123132206557938,7.591207496217899,0.3420174328450779,0.17078722737521257,87.0,84.0
372,3.3708575518878554,,8.396529105277393,0.13178296717030177,1.5431106234963707,99.0,84.0
373,3.0457515365918444,,0.56412751821013,0.16170212770151915,1.0027489904899252,95.0,89.0
374,3.3308213249311924,,9.226116284526446,0.2708208566600194,0.778275471582609,82.0,91.0
375,2.123838754618978,-0.6863722963426282,7.4748524430474035,0.1008973375660491,0.32043975972592076,79.0,78.0
376,4.16225129529826,0.8313704089387517,6.364355803124529,0.21170211888243526,1.6999636668379379,73.0,89.0
377,3.5375166474324193,0.3454494292093998,4.8171209490848685,0.6882605357681176,0.35033884984942576,98.0,77.0
378,3.1332495186501497,0.3005833008668067,3.7355190405148155,0.40995873092761626,0.7292043054327583,98.0,92.0
379,2.6865161959994315,-0.854928617488328,1.024415250478244,0.043540738244530905,1.0115480933938767,98.0,64.0
380,3.436240528957446,0.8597196512907251,6.68862663693064,0.142054205935567,0.30040669727244895,78.0,72.0
381,2.0376711939974177,0.5377565768318151,0.7421956859395143,0.27507902241549637,0.19553144814092044,81.0,83.0
382,3.2578840389372763,1.8103528673881786,4.0169264828695646,0.12506891587065652,0.6390813452181068,52.0,78.0
383,3.050253393475096,0.6646527304967295,0.790025681452002,0.27001231230830536,1.25145264276946,90.0,86.0
384,3.0480097455379003,-1.4352951023494647,4.336815810085668,0.38067620024236337,3.0813094433867527,86.0,79.0
385,2.957310837278187,,2.614484401089104,0.19288484217842347,1.258576613230496,95.0,81.0
386,3.3057635555550458,-0.06545225251832042,9.548747800057804,0.31086569561640326,0.5497304980019108,96.0,84.0
387,4.44746189562023,-0.02942449306945255,3.608158457905852,0.5061912035164944,0.2286648509026181,100.0,86.0
388,3.29240913528385,-0.13434181158172967,1.1984723033607048,0.10875580558955536,1.33769105379465,81.0,97.0
389,2.5125862682711837,0.12558872586809006,1.1072577840121434,0.3406989372469366,0.24478515346592117,85.0,78.0
390,2.514219540722775,-0.800124365863822,4.084484789579562,0.15830844464189467,1.0294976973372831,89.0,77.0
391,3.64498928602123,-1.5562614667066348,9.875318753190124,0.08212957481456368,0.4316748935601873,94.0,71.0
392,2.809426061999916,,8.923082374795612,0.0205353193231177,1.3827491697369088,89.0,65.0
393,3.575455795901254,1.2191296372564726,1.7312929501708454,0.1872853890416809,1.1854837699694178,78.0,85.0
394,3.0200282011598922,0.5404218634791474,1.4250286245093267,0.19905793968667782,1.3442330221368195,82.0,72.0
395,3.5893748480625853,,9.39727973167202,0.26153591501050205,1.5953254901518295,90.0,72.0
396,2.6375132889287625,-0.8848431092652107,5.197139783590223,0.17676922571411696,0.23579008834811788,90.0,82.0
397,2.934628888850649,0.9544065356600582,9.327636525312505,0.530283561850238,5.393691027538737,100.0,75.0
398,2.0964872466033473,-1.9759277731590883,6.886882629133537,0.4511580253016758,0.23109356339449874,61.0,94.0
399,2.696820627831339,2.1198893115558857,6.690449027654931,0.4458171952306272,1.1516043975515529,94.0,83.0
400,2.8056694754111846,,5.553443930909586,0.20595822571246652,1.9008745658677701,84.0,75.0
401,2.4099726079307664,0.6728070580210366,8.951970894071668,0.11963952444555975,0.8356570275583339,26.0,81.0
402,1.9858299113581335,-0.457261907995506,4.965120309358736,0.367212539698913,1.0858670558031522,97.0,84.0
403,2.5913028497679753,0.11104090230815064,3.4337376903653816,0.04204805311758093,0.6865356499884491,57.0,71.0
404,2.813750986362897,-0.37295851825743037,4.272180024434426,0.5378911101048389,1.636659151737477,87.0,78.0
405,3.451616696713727,-1.9603550158276806,1.082629891212061,0.0776566796978052,2.0966840786380825,78.0,83.0
406,1.4671388076182026,0.5557729637719068,3.3545324448181684,0.0804763868962803,1.8665204348215512,67.0,83.0
407,2.9390142583798973,-1.0788055732960287,6.43924613970227,0.3936145191429366,0.9791061453394719,99.0,81.0
408,3.480055668720778,-1.1415249813520956,9.123876809306896,0.433800186003494,4.10478259044993,88.0,84.0
409,2.694590860130379,-0.45107725504538615,9.258396096196837,0.11787925829295676,1.1350675679300302,93.0,84.0
410,2.8892098021497183,-0.2373412746839409,0.48674676092870556,0.4039065563747758,1.905362535667614,98.0,89.0
411,2.819613920833255,0.27533889946244344,9.495213851908192,0.6386222834037858,0.5687319887266608,93.0,75.0
412,2.120775865150451,-0.6151881288998233,-0.1333832582970964,0.08248613510935568,0.1721832589954561,55.0,85.0
413,2.8617234801122606,2.7695573156149265,4.64742721612883,0.2728578422546238,2.7597223646986877,56.0,79.0
414,3.0248783904470025,-1.5172697607131063,2.568039145035062,0.2485757298442232,5.902615052240742,86.0,91.0
415,2.9015896913985473,-0.3768755095086545,9.016992358418188,0.11655229172570566,1.8334450742084187,89.0,79.0
416,3.674751740670047,0.5908933149152018,4.255856771143214,0.4158028862504853,1.1026317654091442,93.0,84.0
417,3.036988230958667,1.0960547570471626,6.279949092009256,0.13555453788797112,2.3687734967818272,93.0,81.0
418,3.2958127872004153,0.7090485480376493,4.707284843282617,0.1960073944717061,0.6193667626740557,99.0,87.0
419,3.141552849183636,0.8512240870197484,9.328659295758166,0.22973697217306183,0.4294867754144107,80.0,78.0
420,3.077572514432766,-0.5532497171744805,3.6029544209306525,0.05526568107789476,0.44497362247368655,90.0,86.0
421,2.3895275076110476,0.7144583292751613,9.696664533679398,0.45584980618922327,0.6942151466700828,94.0,91.0
422,2.486967379496381,1.2858969300628587,5.475933494552021,0.05158410054269075,0.32473206445777314,73.0,73.0
423,2.99928644181665,0.558463331421143,8.104146913459582,0.5240538441470053,0.3388265192797122,83.0,84.0
424,2.75193470850702,2.4385095864858717,7.829875513389667,0.2933780116654416,0.29768024219133776,66.0,80.0
425,2.772731613380508,0.033554932030183525,5.136687846992227,0.4901867569158975,2.6944952171441408,83.0,86.0
426,3.29035558675423,-0.39596799894709644,1.701773760242946,0.1849076946589389,1.123452450665905,87.0,83.0
427,2.755786409785826,-1.6742070772763111,2.2899912546822616,0.14810690818617503,0.2982161959378511,85.0,87.0
428,3.0805782233865298,-0.36830733308891167,9.210349334014815,0.25872612250227645,0.9528182963502592,92.0,87.0
429,2.8484805159983346,0.3938621828054875,4.877100063246367,0.48519121609958193,1.19527695262375,92.0,79.0
430,2.924216757574941,0.8161974690986387,9.670579872501902,0.2622288323389815,0.34943602665703727,89.0,82.0
431,2.1267293371443445,1.258642168744797,3.0816648589031033,0.45476997013269965,1.3660625659453491,95.0,83.0
432,2.488464525561762,0.20201430906569484,0.31130396302644275,0.5054261304383004,2.479467924187651,70.0,73.0
433,3.145616850738556,-0.5202935339278392,1.8906732299660323,0.3160204801585163,0.2170913040878051,67.0,88.0
434,3.0287170247537363,-1.2164764602385465,3.456334800077855,0.12951147122016024,1.3507488837897432,94.0,83.0
435,2.953050472106162,-0.1771512055982227,8.683823851788594,0.10319320736004176,1.963732684782024,95.0,79.0
436,2.975839129487491,-0.9161576677913684,0.6514686799330631,0.24641857457654487,1.6843526626370786,97.0,76.0
437,2.8632918047797182,-0.2936519342268506,0.3505094379533941,0.3394665305851089,1.8685274686941016,93.0,70.0
438,1.8681029524878248,-1.5035926332515828,6.131790346534088,0.4104738754876655,0.6470181696064827,85.0,78.0
439,2.8793703630235234,-0.35812431656076077,1.5642862290234876,0.04518889133484225,1.3611684905725403,91.0,73.0
440,3.2416161307620817,-0.6058202057156353,9.954862735632704,0.062057845395749246,6.269992629994368,77.0,75.0
441,3.1382462145997874,1.0170877726963732,7.860232001643066,0.17139299198322722,0.3805844023102672,99.0,81.0
442,3.692677562783258,-1.3100135743749188,0.7740637650365275,0.06428447635380047,0.6675094223339765,63.0,79.0
443,2.8630664409649795,-1.6917880271147085,9.739616360052954,0.38554796177255424,1.485874237020939,89.0,80.0
444,2.7463482444425122,0.6957853433424608,5.37974819349046,0.44003410168853974,0.6273104704218098,85.0,64.0
445,3.1206831944456117,1.551368874690378,9.55571667763687,0.4780762134410189,0.5615026984614725,83.0,82.0
446,4.044140053830058,0.7981464744503164,8.122719655058917,0.37512310418378236,0.7647391087703642,88.0,83.0
447,3.268989738434331,-0.2059954527078507,8.478793957188834,0.18864192116547204,12.002349847535092,97.0,87.0
448,3.83742103288831,,1.4403041763864377,0.14743432155422612,0.24070287051395192,98.0,77.0
449,2.4478092727444816,-0.281490964144415,9.053335425302624,0.31016410890021634,3.910593917198037,96.0,79.0
450,3.067043884227524,-0.3991555564366518,7.233633573374458,0.03718944851424078,0.512708089473282,96.0,74.0
451,3.2641182507403577,-1.1360224784373982,9.882703992128329,0.1080114195292938,0.1789436553214175,56.0,87.0
452,2.1780830504981625,-0.05372419190411042,9.66221724628347,0.2550938649720901,1.7432152436530735,89.0,81.0
453,3.2978164482459573,1.3221976502092272,2.253022581999297,0.1667587605883058,1.1950096824936767,84.0,78.0
454,2.373393788897518,0.818482383264052,7.483492129456791,0.3081153566677435,0.7700284365397827,87.0,78.0
455,3.3289885127770464,0.2992807678882751,0.07638621975524362,0.2365849651235057,2.06695068124586,71.0,74.0
456,2.8687275300860677,-0.06438933682577161,3.3479811271590063,0.1298999103384881,0.4383956690499325,94.0,83.0
457,1.9811167489105121,-1.0496171134237628,6.390354545001673,0.2638970577194792,1.1497046650332292,80.0,83.0
458,2.581885609531952,1.0526635688410553,7.253928949637065,0.2508736520276873,2.590523397842826,93.0,73.0
459,2.7243963933341475,-1.5184021484054608,5.755357343792319,0.32325594208909936,4.718730391636179,77.0,76.0
460,4.363650397869999,-2.0097237222600035,4.647186395206007,0.49193636622409276,1.9370508129511366,86.0,88.0
461,3.4425822227370086,-0.060117863609654154,8.254261572213554,0.529104524163197,3.624647083959109,60.0,90.0
462,2.8716063353807173,-0.470723543329093,1.3314653859347079,0.4686448590499372,0.7810400969918065,80.0,87.0
463,3.49149599932146,-0.33996124708201925,5.970982330329012,0.3353828387621513,0.32784058437911223,94.0,76.0
464,3.057856079537433,0.7175003722452946,3.4016974071566084,0.2682234777346876,1.2857632454554484,91.0,83.0
465,2.4998980326774687,0.524245126146003,3.7262983435022043,0.20466930975297662,1.1822440802461283,91.0,82.0
466,3.35987358055627,0.7059060323401095,4.677766481470112,0.138116670607559,0.32934586780976466,92.0,86.0
467,3.619305165238909,1.1421127992941402,7.158908802281049,0.18859974150219577,0.9917828994392424,81.0,84.0
468,4.392911773711799,-1.3043391511279336,1.6298816193910182,0.5264709648301642,0.9712377957946132,98.0,81.0
469,3.0044944719653004,1.709967365281737,2.052417458060167,0.04756092171998553,0.7493149862241963,73.0,82.0
470,2.6903984174222138,-0.8721606411541036,6.204103102773585,0.4477148713938787,0.14083869398809434,99.0,88.0
471,2.890605465273752,0.15326381383397275,7.373592589685532,0.0682156536607377,0.8599539903053857,78.0,81.0
472,2.9665813880916816,1.7710086759106172,6.462498695844937,0.4272403548033281,3.6421637718651128,77.0,84.0
473,4.131940497088463,1.7216920964903715,9.398367923649221,0.2285088858703034,2.349723245630547,68.0,78.0
474,3.7859306289014256,1.5250900265547458,2.124477546710545,0.11034352539691691,0.49351190825273306,95.0,75.0
475,2.0830820187373575,-0.038545808879190076,8.987116783192283,0.077317208583584,2.4700810258636023,72.0,78.0
476,3.1135532943227586,-1.419369338536246,1.4770353407805008,0.5882424017859958,0.6144944635947321,98.0,87.0
477,3.722006123895122,-1.0481337997509905,0.890107864711974,0.17927286033386178,0.38857982050275974,98.0,84.0
478,4.623689846584627,-0.10760307363607274,2.985315547318867,0.14997390302547553,4.806345715271384,85.0,90.0
479,2.863889963787413,-0.6081213226597331,8.744342325287189,0.1927269009749505,6.704196860575008,99.0,82.0
480,2.8600469997368516,-0.7263513879090734,1.0238900688519292,0.24339588032077475,1.021763325512725,89.0,78.0
481,3.088986683334804,-0.30074000998826866,8.768266561193117,0.24330847365447522,2.3501487902318035,97.0,83.0
482,2.3944165044147963,,8.224384190630493,0.17426912015909524,0.450738750137294,65.0,76.0
483,2.9221699220712183,-0.5022659619545515,3.0919250339890003,0.3109168711492235,0.3604115308285985,98.0,89.0
484,3.2662241609224254,0.041139564704434604,1.0850673579922387,0.12797369368334668,0.2682016069317228,97.0,79.0
485,3.1519299128482827,-1.0873663420110053,5.843034670531515,0.47506177606162464,0.2684243447303564,95.0,67.0
486,3.4096108420301836,0.6742642160010479,3.6013084030865916,0.32421258798508623,0.6242568453022426,89.0,72.0
487,2.98232781222809,0.8730228214398251,4.168773713089716,0.16279148654979606,0.2795250269057233,87.0,75.0
488,2.9166093210418396,-0.34325450083303893,3.9995314625228136,0.2598932820021491,3.673626886013344,86.0,87.0
489,3.1515594214342544,0.06972017669436059,6.953037033322453,0.17284269843486016,0.30009921960191926,88.0,79.0
490,2.5053669073557874,1.5178241950850466,2.5736314522555523,0.09404382303037487,2.901360100000023,97.0,80.0
491,3.1155240515062075,0.9015229913913694,4.402060150407978,0.36804861896347435,0.44129586402272564,99.0,89.0
492,3.306931461939896,1.6220707391104754,2.7320875846548938,0.2123647358977048,2.349499600260792,57.0,81.0
493,2.8678805977559785,0.7124670314225436,5.56609355655431,0.0005439080148024432,0.5280891168649189,91.0,76.0
494,4.485341911908539,1.1348577091878629,6.794408934596449,0.4039039670335679,1.7970364700336667,53.0,85.0
495,3.266352235108968,-0.5291930778584212,6.5623103557881866,0.26922018439690415,1.1793908169818328,95.0,85.0
496,2.945536616448441,,6.608994909811908,0.2707339851382297,0.8288244657252632,97.0,90.0
497,2.938680292486841,-0.7762343284440876,6.989809659020085,0.337172380477505,0.3759262332518711,95.0,73.0
498,3.1669999626246885,0.024411197676569116,1.2892087614358743,0.19056594575208266,0.34153081012941466,91.0,77.0
499,3.487875462406488,0.4497006921460107,4.6687846131856405,0.28723901613928804,2.01412816267944,97.0,76.0
